sentimen,text
-1,pak edy pesan ojol jemputnyadi mana pak apa urusan anda menanyakan itu bukan hak anda bertanya kepada sayaiapakedy
-1,tempe khot news panik takut diganti lalu jokowi menang tipis dari prabowo karena dulu rakyat tertipu dengan gue
-1,wah gawat nih jika bisa ditekan sama mafia kartel import mau jadi apa negara ini jika pengambil keputusan utama negeri
-1,kamu bicara sudah mengarah keara lho hati apa urs
-1,wdyt jelek banget enggak ada apa yang mau bikin moe header
-1,edy rahmayadi ke restoran waiters datang waiters pilih menu apa pak edy apa urusan anda mena
-1,yang ngetwet juga nih coba photo jkw ambil yang berjas dan berdasi biar cebong enggak ngenes
-1,aku tak kuat lah nak hadapi semuanya dan aku tak mintak pun jadi macam ini kenapa kat aku semua benda ini jadi kenapa
1,lol
1,god luck jangan lupa ajak teman temanmu dan folow hj generik ya
-1,kurang baiknya karena para pejabat pemerintah terima imbalan dari seluruh proses pembangunan itu dan tidak dibagi ke rakyat t
1,aries umum dengarkan lagu untuk membangkitkan semangatmu loveingle keluarga adalah sumber semangat dan motivasimu
-1,xl lagi lemot parah yang teman juga bentar doang kan mbak ya husnuzon
-1,enggak akan putus mata rantai kekerasanya kalo begini terusolusi jalan tengah ya psi harus berani bikin regulas
-1,saran saya unk dicatat saja janji jkw yang menurut anda belum terpenuhi itu titipkn ke unk di
-1,saya enggak tau tuh dan bodo amatan
-1,mandiri online enggak bida ada buka apa lagi ganguan
-1,coaba saja cek ob di perusahanya karyawan tetap apa karyawan outsourching mau saja lu dibohongin
-1,marah banget dengan kelakuan suporter bola yang biadab kalian sama sekali enggak keren dengan membunuh suporter lawan olah
1,lantai giveaway begitu dikarenakan aku lagi senang habis lulus ujian proposal jadi aku mau bikin enggak kecil kecilan heheyarat dan h
1,hobi makan buah dan sayuran berhubungan dengan umur yang panjang american journal of clinical nutrition
-1,apa bodohlah record masa mandi menonton bokeponline begitu
-1,menangislah sepuasnya malam ini dan bangunlah esok lalu berpura pura tidak terjadi apa apa
1,yes benar banget danetuju sekali sama admin dengan mamahbijak
-1,melihat berita suporter meningal di instagram itu lebih ekstrim ekstrim lihat judul clickbait nya ekstrim lihat komentar nya juga
-1,edy rahmayadi mau ngetwit twiter apa yang sedang terjadi edy apa urusan anda menanyakan itu bukan hak and
1,keren
-1,baguslah jangan lama stay di jyp yang penuh drama amp suka buang berlian urus artis lain juga dong jangan urus twice doang
-1,masa berkempen pandai atok cakap ciri orang munafik bila berjanji dia mungkir janji sekarang ph tak boleh tunai kan janji gaji minim
1,giveaway karena akueneng banget nct bakal tampil peama kali di untuk as ot aku mau mengadakan giveaway pulsa ke
1,jangan risau alah itu ada kalau harini kau sedih pedih sakit penat kecewa semua nanti mesti ada hikmah dan kebahagia
-1,apa yang bisa membuatmu merasa sangat tidak nyaman ketika berada dalam lingkungan orang orang yang tidak di kena
-1,menampak nye seperti semua mahu meletakan kesalahan itu di atas bahu saya sahaja dan bos saya pernahkah anda fikir
-1,tni di medan obrak toko sipil karena anak tni tidak puas dengan pelayanan toko kami masyarakat tidak terima ada tni di antara kita
1,mak cakap ' hah bts itu deh ada semua kayak hensem tingi talented pandai nyanyi pandai menari pandai buat lagu bi
-1,mulai nih drama kegoblo'an gue gue sih mas dan sahabat dari tak nya sih mas beserta pacarnya membuat cafe di tempat ke
-1,tiga tipe pecintaepak bola di tanah air uka klub lokal enggak peduli timnas angat care sama timnas benci kalau
-1,edy rahmayadi pas di alam kubur malaikat siapa tuhan mu edy apa urusan anda menanyakan itu bukan hak anda ber
-1,manga disebarkeun meh para social climber dikucilkan ti komunitasna bukan diagungkan dan diangap keren kali meunang l
1,semakin banyak kita bertaubat dan berdoa alah swt akan semakin membuka tabir kebenaran di negeri iniabar pak n
-1,lhaitu ngapainegala di postuka enggak mikir jugai kadang alahu keselaya
-1,cewek hidup di ketek suami itu enggak enak mau mengasih orang tua meminta suami belum kalo keperluan banyak belum kalo di
-1,mana lagi sakit dia terus terang bagitahu deh tak sayang dan tawar hati dia perlahan lahan nenjauh selalu menge
-1,menolak lupa apa kau tak ingat atau kau pura buta jokowi haram untuk kau periode dulu dimana dikau dis
1,bersihmerakyatkerjanyata jokowilagi jokowiperiode pnjljh ferdinand kaitkan nama koalisi jokowi dengan
-1,ketika mewujud kerumunan masa perilaku orang orang di dalamnya menjadi impulsif tidak bertangung jawab irasional dan agr
-1,enggak kasihan apa sama yang laju kalau berangkat tengah hari terus
-1,kalau cuma niat saja tapi pelaksananya bertolak belakang ya sama juga bohong pakdh banyak contoh kasus yang menunjuka
-1,buatdr yaqut beserta banser ansornya tindakan kalian persekusi uas di jepara jawa adalah tindakan bodoh dan biadab ke
1,terima kasih kepada orang yang masih setia dan tanpa jemu melayan kerenah aku terima baik buruk aku mention your lovely fri
-1,jelas bisa tapi kerusakan lah yang akan timbul jadi apa kah masih layak sebuah idealisme yang mengatakan ini hidup
1,enak mas
1,tingalah mereka beradikahabat baik saya sejak darjah kehilangan ayah bulan lepas dan hari ini kehilangan bonda te
-1,inilah alasan kenapa pemilu harus menang pas dan uno biar orang orang macam begini enggak banyak bacot memfi
1,salam hormat kami buat pak dan pak
-1,just imagine kau rapat gila ngan member kau kau cita kat dia yang kau suka someone lepastu tahu dia ada hubungan dengan
-1,ada apa
-1,dih masih lanjut masa bodoh gue bilang lo mau mengomong apapun tep sombo
1,demokrat terus peduli dan beriolusiartonodulurdhewejatimvi pacitan ngawi magetan ponorogo trengalek pawitan golek
1,shampo ini bagus untuk apa
1,tidak perlu mengkambing hitam kan siapa pun nasi sudah menjadi bubur semua sebab berakhir akibat di ambil hikmanya saja ji
-1,menghalalkanegala cara melangar aturan merasa paling benar karena diatakutdiganti rezimsontoloyo htps
-1,kau nak apa lagi bocah bebal
1,apa kalian menyadarinyaeberapa keras our leader berusaha agar bisa memberikan pidato terbaiknya lets proud of our leade
-1,wah apa lagi pas sejarah bu padmi wkwkwk ngantuks banget kalo walau cuma jam pelajaran
1,kita boleh membela padi tapi jangan kalap pun kita boleh tak suka dengan jokmin tapi tetap kedepankan etika kalau toh jokowers
1,tidak ada usia yang terlalu muda untuk memikirkan masa depanemakin muda usia semakin baik jika sudah bisa berencan
-1,yth kami meminta tangapan terkait perilaku polisi di video ini kejam betulbg orang yang dulu juga sering dem
1,alhamdulilah review positif lagi untuk dindakanda terima kasih kak mahiran zakaria cakap ada dengan khairi r
1,beruntung lah kalian yang masih bisa menikmati sepak bola di kota kalian sendiri ada insiden kecil ataupun besar masih
-1,sangat disayangkan kejadian seperti ini masih saja ditungangi beberapa orang untuk kepentingan tertentu pengurangan poin bu
-1,saya sudah mulai was was kebruralan dan ketidaknetralan aparatemoga masih terdapat aparat yang hatinya jernih untuk hentikan ca
-1,kenapa kau suka nafikan kehendak alah qada' dan qadarnya aku perhatikan saja orang bodoh zalim bahalul jahat
-1,kasus haringa persib harus dijatuhi sangsi dan sangsinya harus mengena terhadap suporternya misal dikurangi nilainya atau
-1,terus lain lagi cerita kau terjmpa dngn member kau siap cukup wainah truk juga jrawat kau itu lah horny kan hi sialan b
1,karena cinta alah kita mampu melakukan amal kebaikan dan dipilih menjadi jalan kebahagian bagi orang yang membut
-1,sudah melangar aturan kpu dengan membawa alat peraga kampanye masih tidak sadar juga salahnya apa kalian sudah curangseja
-1,perasan sedih marah kecewa itu mengangu dan menyakitkan namun disat yang bersaman perasan ini juga memberi pesan
-1,turut berbela sungkawa atas sekaratnya jiwa para berkerumun tertawa tawa di sempitnya ruang bahagia yang seharusnya luas ta
1,paling gila banget nih tahun ini crepy tapi ah perfecto cast nya juga ok luna maya alex abad paling ditun
-1,bukan nak kutuk wanita berpurdah matlamat berpurdah taknak diperhati dan elak fitnah kalau hari selfie berpurdah ini
1,sama senang dan terharu terima kasih ya yang sudah respect
-1,kenapa sih suporteran pasti identik sama tawuran berapa kali menonton sepak bola langsung di stadion sebenarnya enggak begitu e
-1,tua sekali pak edi tak lulus btw apa dia kalo masih wajar
-1,seharusnya kreativitas para suporter yang membakar semangat para pemain eh malah unjuk kekuatan sampai merengut nya
-1,kalian mungkin ada yang anti atau benci ke pop tapi coba deh dengarkan pidato salah satu member bts iniuka atau tidak mau ke
1,salah aku suka ini enak dan enggak ngaruh ke laki
-1,dari dulu memang kurang begitu suka nungu termasuk antre eh apalagi tambah lapar dan ngantuk kalau sudah begitu
1,jangan mudah menyerah dan terus memikirkan kekurangan yang ada pada dirimu karena setiap kegagalan berimu pelajaran untuk bis
1,aku juga gi ikhtiar mendapatkan kamu hehehe
-1,lo siento terparah ada amp e juga sudah merambat saturday night
1,cakep dan mantap ulasanya hatiadayangkelonjotan
-1,penyampaian lo enggak pas cuy semua orang tau diperkosa atau memperkosa itu memang gabaik tanpa harus bawa agama
-1,komamsu niang sulsel untuk asn memang yang jadi kendala pernah gabungan komisi rapat amp merumuskan
-1,bod h hahaha
-1,bobotol goblok enggak lawan enggak kawan dibunuh juga
-1,pelik bila kawan aku kat ofice bertudung tapi tak pernah solat ada kawan perempuan tak bertudung dan merokok tapi
-1,menurut kalian foto begini norak apa enggak yang salah sebenarnya ketidak tahuan tentang menyentuh biota laut salah sat
-1,orang yang selalu kutuk orang lain pada kita sebenarnya kutuk kita juga pada orang lain lebih baik kita diam je dan saja
1,kita sambut saudara kita dari indonesia and tki dengan tangan terbuka dan suasana penuh aman malaysia jamin tiada ugutan bu
-1,dimanakah pembelan disat orang meminta perlindungan dimanakah kasih disat orang berteriak karena ketidakadilan
-1,kasus haringairla ketikauporter beringas dan lebih heboh dari pemain bola
-1,biasa yang biadab dan berjawatan tingi itu dia deh rasa dia kat atas sangat sampai lupa pandang bawah fa biasanya lah
-1,saudara sebangsa dan setanah air apan malah saling menyakiti
-1,ya memang sih ada yang pesimis dengan bilang lah mengomong doang mah gampang tapi anak muda kan sering diremehin dan banyak pre
-1,sekarang syurga bawah tapak kaki bini bini cakap kurang ajar pun mu stil diam sb apa sbyurga
1,angnya sangat perfeksionis inginya segala hal sejalan dan harus perfect pernah waktu itu di salah satu show dia
-1,inalilahi wainailaihi roji'un manajemen persija turut berduka cita atas meningalnya salah satu jakmania haringairil
-1,sedih gua baru sadaremakin lama gua main rp semakin tua dan semakin tampak membosankan guaemakin enggak asik lagiem
-1,maf ya salah enggak sih gua geli dan enggak suka lihat rp cewek menel sana sini pansos sombong mandang fols bahkan gender
-1,plot twist anjir
-1,ikut quiz tapi berdoanya enggak pengin menang bukan enggak pengin menang juga sih takut banget bisa datang saja takut menyesal
-1,kutipaya jujur saja heran ya langit dan lautan begitu luasnya kenapa juga ya mesti ke ahokers terus ahokers kan bany
-1,perut apa perut itu
-1,kok pon kali comel jadi apa masalahnya
-1,sepakat ini dibawa ke jalur hukum penghinan dan fitnah sudah dicapture kali saja
-1,aku rasa ini tak tepat hudud ke atas pencuri tidak dilaksanakan jika terbukti daif miskin tapi tetap dikenakan hukuman tak
-1,sudah satnya mengundurkan diri dari jika masih punya rasa malu anda tidak terlihat serius dan t
-1,sotau dua lusin juga
1,hahahaha
1,mau dibantah oleh siapapunby mampu mengawinkan dua stabilitas ekonomi dan politik yang demokratis
-1,anda fix saingan saya
-1,kabeh saja gaes jawabane ngene apa urusan anda menanyakan hal itu emplok en kui cocotmu
1,ganteng jatuh bangun di asian games gagal di japan open juara di china open dan mengalahkan juara dunia sekaligus gila
1,giveaway alert karena aku senang banget banget banget exo comeback dan untuk 'say godbye ke kokobop era' aku mau mengadakan enggak
1,aw aku suka kamu terharu hm sekarang aku cukup yakin kamu adik able banget enggak nolak kok aku
-1,sedih itu enggak papa tapi jangan lama lama ya karena setelah kesedihan itu kamu harus dapatkan kebahagian lagi
1,para pemain menolak kalah dan terus maju untuk berlatihembilan bulan pelatihan sekarang mereka siap melawan negara neg
-1,gue mau speak up tapi entar yang ada malah dinyinyirin bgst benar kata orang kita bisa lihat sifat asli seseorang dengan
1,enggak bosan dong kan aku padamu eakb hang karena cinta kita tak bisa di ukur lagi ya kan ya kan ya dong pasti
-1,jangan mudah menaruh hati sekalipun pada orang kamu angap baik
-1,mau nangisetiap melihat ini itu kenapa mereka gasuruh dia berdiri gemas
1,amin amin iya nih cha pokoknya bismilah tahun depan bisa bareng kita ya
-1,kita tak boleh nak puaskan hati semua orang kan
-1,selamat pagiobat jagan gubris ocehan orang sok agamis hanya untuk provokasi nurugik tukang memaki penghina kiai kami
-1,mereka meremehkan kita karena tidak mampu seperti kita terpisah jarakpun masih saling setia
-1,dari dulu kurir anda memang lama dalam pengiriman walau barangnya sudah tiba di kota entah apa yang ada di
1,gua berani sumpah di atas kita suci apakah berani pilihjokowi tetapjokowi monitoringbtm
1,mantap mantab ahoy konten yang kreatif
1,hm nanti tak indak duit nak kawin kenapa kita deh tua hahaha
-1,ya alah ini pelaku nya bukan manusia tapi iblis kita tungu kerja nyata kalian jangan lagi kalia
-1,ketika kita gengam dia terlalu erat itu bisa buat diri sendiri dan dia juga sakit lepaskan jika dia memang mau pergi hidup
-1,hi mohon maf atas ketidaknyamananya perihal kendala kamu sudah kami bantu konfirmasi kepada tim
-1,dudu jangan iri ya kamu
1,terima kasih ya alah terima kasih kamu terima kasih alam terima kasih semuanya yang sudah menyadarkan kembali b
1,cinta kamu juga
-1,tidak usah saling tuding siapa yang biadab tapi buktikan siapa yang beradab buktikan siapa yang bisa menerima tim t
1,tetaplah menjadi pahlawan bagi korban korban bencana alam mereka membutuhkan bantuan pak
-1,yohana kamu dimana sekarang kangen aku sudah lama enggak ketemu ya
-1,aduh
1,di peringatan hari kesaktian pancasila ini satnya kita mengamalkan nilai nilai persatuan yang terkandung di dalamnyatn
1,jika tidak bisa bantu dengan harta atau tenaga kita bantu dengan doa gerakcepatuntukpalu
1,acha kamu lucu banget
-1,manusia berubah kita tak tahu berapa lama dia boleh stay dengan kita yang pastinya kita jangan terlalu berharap
1,amboi kemain drama kau aku ingat lagi gelak tawa kau masa kau satu family naik kapal mewah dengan jho low gelak sinis masa ke
-1,aku percaya bahwa cinta memang tidak akan selamanya indah dan baik baik saja itu sebabnya aku sering mengajakmu bertukar pik
-1,honda mobil balikpapan turut berduka atas bencana gempa bumi dan tsunami di palu dan dongalaulawesi tengah sama
1,kamu sunguh mempedulikan perasan orang disekitar ya kalo pas ditingal wkwk '
1,bahwa perempuan yang paling mencintaimu sebenarnya adalah perempuan yang tidak memaksakan kehendaknya untuk memilikimu
-1,lelaki ini memang tak pernah cukup kan tak kesahlah kita berkorban banyak mana sekali pun untuk diorang dia tetap akan ca
1,semoga bapak dan semua aparat yang bertugas diberi kekuatan memudahkan dan kesehatan melimpah
